Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
RPL37A	GeneProduct	ensembl:ENSBTAG00000003846	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6168							
RPL10A	GeneProduct	ensembl:ENSBTAG00000019494	E. coli L1</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:4736	ensembl:ENSBTAG00000019494	ncbigene:533310		uniprot:Q5E9E6			
RPL8	GeneProduct	ensembl:ENSBTAG00000003560	E. coli L2</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6132	ensembl:ENSBTAG00000003560			uniprot:E1BHY4			
RPL3	GeneProduct	ensembl:ENSBTAG00000026861	E. coli L3</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6122	ensembl:ENSBTAG00000026861			uniprot:F1N578			
RPL3L	GeneProduct	ensembl:ENSBTAG00000009533	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6123	ensembl:ENSBTAG00000009533	ncbigene:618440		uniprot:A0A3Q1MHZ3;uniprot:Q3SZ10;uniprot:M5FKG6;uniprot:A0A3Q1MRZ1			
RPL9	GeneProduct	ensembl:ENSBTAG00000007009	E. coli L6</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6133							
RPL12	GeneProduct	ensembl:ENSBTAG00000025385	Also known as L16e.  E. coli L11.</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6136	ensembl:ENSBTAG00000025385			uniprot:P61284			
RPLP2	GeneProduct	ensembl:ENSBTAG00000003086	E. coli L7/L12</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6181	ensembl:ENSBTAG00000003086			uniprot:F1MH76			
RPLP1	GeneProduct	ensembl:ENSBTAG00000018320	E. coli L7/L12</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6176	ensembl:ENSBTAG00000018320	ncbigene:533285		uniprot:Q56K14			
RPL13A	GeneProduct	ensembl:ENSBTAG00000047132	E. coli L13</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:23521	ensembl:ENSBTAG00000047132						
RPL23	GeneProduct	ensembl:ENSBTAG00000003229	E. coli L14</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:9349	ensembl:ENSBTAG00000003229	ncbigene:504876		uniprot:Q3T057			
RPL27A	GeneProduct	ensembl:ENSBTAG00000005349	E. coli L15</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6157	ensembl:ENSBTAG00000005349	ncbigene:404190		uniprot:G1K1B4;uniprot:Q56K03			
MRPL19	GeneProduct	ensembl:ENSBTAG00000002557	E. coli L19</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:9801	ensembl:ENSBTAG00000002557	ncbigene:510957		uniprot:F1MMM8			
RPL23A	GeneProduct	ensembl:ENSBTAG00000032022	E. coli L23</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6147							
RPL26	GeneProduct	ensembl:ENSBTAG00000012344	E. coli L24</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6154	ensembl:ENSBTAG00000012344	ncbigene:337890		uniprot:P61257			
RPL35	GeneProduct	ensembl:ENSBTAG00000003205	E. coli L29</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:11224	ensembl:ENSBTAG00000003205	ncbigene:515534		uniprot:A0A3Q1M9I9;uniprot:Q3MHM7;uniprot:A0A3Q1M4X0			
RPL7	GeneProduct	ensembl:ENSBTAG00000020139	E. coli L30</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6129	ensembl:ENSBTAG00000020139	ncbigene:514966		uniprot:Q58DT1			
RPL4	GeneProduct	ensembl:ENSBTAG00000005211	also known as L1e.  No E. coli homologue</br>HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6124	ensembl:ENSBTAG00000005211	ncbigene:510547		uniprot:Q58DW0;uniprot:A0A3Q1MM65			
RPL6	GeneProduct	ensembl:ENSBTAG00000047425	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6128	ensembl:ENSBTAG00000047425	ncbigene:618220					
RPL7A	GeneProduct	ensembl:ENSBTAG00000011559	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6130	ensembl:ENSBTAG00000011559	ncbigene:513128		uniprot:Q2TBQ5			
RPL13	GeneProduct	ensembl:ENSBTAG00000012044	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6137	ensembl:ENSBTAG00000012044	ncbigene:508221		uniprot:F1MK30			
RPL14	GeneProduct	ensembl:ENSBTAG00000002038	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:9045	ensembl:ENSBTAG00000002038	ncbigene:539373		uniprot:G8JKV5			
RPL15	GeneProduct	ensembl:ENSBTAG00000040367	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6138	ensembl:ENSBTAG00000040367			uniprot:E1BK63			
RPL18A	GeneProduct	ensembl:ENSBTAG00000009783	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6142	ensembl:ENSBTAG00000009783			uniprot:F1MHJ6			
RPL18	GeneProduct	ensembl:ENSBTAG00000015388	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6141	ensembl:ENSBTAG00000015388	ncbigene:509163		uniprot:Q5E973;uniprot:A0A3Q1M9B3;uniprot:A0A452DIR2;uniprot:A0A3Q1MH44			
RPL19	GeneProduct	ensembl:ENSBTAG00000002060	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6143	ensembl:ENSBTAG00000002060	ncbigene:510615		uniprot:Q3T0W9			
RPL21	GeneProduct	ensembl:ENSBTAG00000010970	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6144	ensembl:ENSBTAG00000010970						
RPL22	GeneProduct	ensembl:ENSBTAG00000014423	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6146	ensembl:ENSBTAG00000014423	ncbigene:616065		uniprot:A0A3Q1LR67;uniprot:F1N301			
RPL24	GeneProduct	ensembl:ENSBTAG00000013461	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6152	ensembl:ENSBTAG00000013461	ncbigene:282048		uniprot:Q862I1			
RPL27	GeneProduct	ensembl:ENSBTAG00000004219	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6155	ensembl:ENSBTAG00000004219			uniprot:F1MSX2			
RPL28	GeneProduct	ensembl:ENSBTAG00000023343	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6158	ensembl:ENSBTAG00000023343	ncbigene:618702		uniprot:A0A452DJ34			
