Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ROS	Metabolite	chebi:26523						wikidata:Q424361	chebi:26523;chebi:26523	
MMA (V)	Metabolite	chemspider:8604						wikidata:Q1976186	chebi:29852;chebi:29852	inchikey:QYPPRTNMGCREIM-UHFFFAOYSA-N
arsenic	Metabolite	chebi:27563						wikidata:Q871	chebi:27563;chebi:27563	inchikey:RQNWIZPPADIBDY-UHFFFAOYSA-N
MMA (III)	Metabolite	chemspider:141846						wikidata:Q27102648	chebi:17826;chebi:17826	inchikey:OXBIRPQQKCQWGV-UHFFFAOYSA-N
S-adenosylmethionine	Metabolite	chebi:15414						wikidata:Q56071634	chebi:15414;chebi:15414	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O
DMA (III)	Metabolite	chemspider:161508						wikidata:Q27109814	chebi:23808;chebi:23808	inchikey:VDEGQTCMQUFPFH-UHFFFAOYSA-N
arsenic(3+)	Metabolite	chebi:35828						wikidata:Q27116590	chebi:35828;chebi:35828	inchikey:LULLIKNODDLMDQ-UHFFFAOYSA-N
O2·–	Metabolite	chebi:18421						wikidata:Q69521260	chebi:18421;chebi:18421	inchikey:OUUQCZGPVNCOIJ-UHFFFAOYSA-M
arsenic(5+)	Metabolite	chebi:35829						wikidata:Q26840818	chebi:35829;chebi:35829	inchikey:HAYXDMNJJFVXCI-UHFFFAOYSA-N
GSSG	Metabolite	chebi:17858						wikidata:Q3324838	chebi:17858;chebi:17858	inchikey:YPZRWBKMTBYPTK-BJDJZHNGSA-N;inchikey:NMPZCCZXCOMSDQ-ZRTZXPPTSA-N
GSH	Metabolite	chebi:16856						wikidata:Q116907	chebi:16856;chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N
H2O	Metabolite	chebi:15377						wikidata:Q283	chebi:15377;chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N
SAH	Metabolite	chebi:16680						wikidata:Q307434	chebi:16680;chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N
DMA (V)	Metabolite	chemspider:2418						wikidata:Q420680	chebi:48765;chebi:48765	inchikey:OGGXGZAMXPVRFZ-UHFFFAOYSA-N
H2O2	Metabolite	chebi:16240						wikidata:Q171877	chebi:16240;chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N
GSSG	Metabolite	chebi:17858						wikidata:Q3324838	chebi:17858;chebi:17858	inchikey:YPZRWBKMTBYPTK-BJDJZHNGSA-N;inchikey:NMPZCCZXCOMSDQ-ZRTZXPPTSA-N
GSH	Metabolite	chebi:16856						wikidata:Q116907	chebi:16856;chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N
S-adenosylmethionine	Metabolite	chebi:15414						wikidata:Q56071634	chebi:15414;chebi:15414	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O
SAH	Metabolite	chebi:16680						wikidata:Q307434	chebi:16680;chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N
GSH	Metabolite	chebi:16856						wikidata:Q116907	chebi:16856;chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N
GSSG	Metabolite	chebi:17858						wikidata:Q3324838	chebi:17858;chebi:17858	inchikey:YPZRWBKMTBYPTK-BJDJZHNGSA-N;inchikey:NMPZCCZXCOMSDQ-ZRTZXPPTSA-N
O2·–	Metabolite	chebi:18421						wikidata:Q69521260	chebi:18421;chebi:18421	inchikey:OUUQCZGPVNCOIJ-UHFFFAOYSA-M
H2O2	Metabolite	chebi:16240						wikidata:Q171877	chebi:16240;chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N
MT-ND1	GeneProduct	ensembl:ENSG00000198888		ensembl:ENSG00000198888	ncbigene:4535	hgnc.symbol:MT-ND1	uniprot:P03886;uniprot:U5Z754			
VDAC1	GeneProduct	ensembl:ENSG00000213585		ensembl:ENSG00000213585	ncbigene:7416	hgnc.symbol:VDAC1	uniprot:A0A1L1UHR1;uniprot:P21796;uniprot:C9JI87			
