Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
MAPK1	Protein	ncbigene:5594		ensembl:ENSG00000100030	ncbigene:5594	hgnc.symbol:MAPK1	uniprot:P28482;uniprot:Q1HBJ4			
FSHB	Protein	ncbigene:2488		ensembl:ENSG00000131808	ncbigene:2488	hgnc.symbol:FSHB	uniprot:P01225;uniprot:A0A0F7RQE8			
FSHR	Protein	ncbigene:2492		ensembl:ENSG00000170820	ncbigene:2492	hgnc.symbol:FSHR	uniprot:F8WBM4;uniprot:C9JDA1;uniprot:A0A1D5RMN4;uniprot:P23945			
CGA	Protein	ncbigene:1081		ensembl:ENSG00000135346	ncbigene:1081	hgnc.symbol:CGA	uniprot:P01215;uniprot:A0A0D9SFJ6;uniprot:A0A087WYZ4;uniprot:A0A0D9SGA7;uniprot:A0A0R4J2F0;uniprot:Q6I9S8			
MAPK3	Protein	ncbigene:5595		ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9			
AKT1	Protein	ncbigene:207		ensembl:ENSG00000142208	ncbigene:207	hgnc.symbol:AKT1	uniprot:G3V3X1;uniprot:P31749;uniprot:G3V2I6;uniprot:B0LPE5;uniprot:A0A087WY56			
FSHB	Protein	ncbigene:2488		ensembl:ENSG00000131808	ncbigene:2488	hgnc.symbol:FSHB	uniprot:P01225;uniprot:A0A0F7RQE8			
CGA	Protein	ncbigene:1081		ensembl:ENSG00000135346	ncbigene:1081	hgnc.symbol:CGA	uniprot:P01215;uniprot:A0A0D9SFJ6;uniprot:A0A087WYZ4;uniprot:A0A0D9SGA7;uniprot:A0A0R4J2F0;uniprot:Q6I9S8			
RPS6	Protein	ncbigene:6194		ensembl:ENSG00000137154	ncbigene:6194	hgnc.symbol:RPS6	uniprot:A2A3R5;uniprot:A2A3R6;uniprot:A2A3R7;uniprot:P62753			
TSC2	Protein	ncbigene:7249		ensembl:ENSG00000103197	ncbigene:7249	hgnc.symbol:TSC2	uniprot:C9JX95;uniprot:A0A2R8YDZ2;uniprot:A0A2R8Y5F1;uniprot:P49815;uniprot:H3BMQ0;uniprot:I3L3B1;uniprot:A0A2R8Y5B2;uniprot:A0A2R8YDR3;uniprot:H3BQY7;uniprot:X5D2U8;uniprot:A0A2R8YCR8;uniprot:A0A2R8Y670;uniprot:A0A2R8Y692;uniprot:A0A2R8Y6C9;uniprot:A0A2R8Y7C8;uniprot:A0A2R8Y7X5;uniprot:A0A2R8YHA2;uniprot:A0A2R8YGE6;uniprot:A0A2R8YGU4;uniprot:A0A2R8YEJ8;uniprot:X5D7Q2;uniprot:I3L134;uniprot:Q5HYF7;uniprot:A0A2R8YGD6;uniprot:H3BQK4			
CREB1	Protein	ncbigene:1385		ensembl:ENSG00000118260	ncbigene:1385	hgnc.symbol:CREB1	uniprot:C9JBT4;uniprot:C9J276;uniprot:E7EWP8;uniprot:H7C3I0;uniprot:C9JCI4;uniprot:Q5U0J5;uniprot:C9J4L5;uniprot:P16220;uniprot:H7C1R5;uniprot:Q53X93;uniprot:C9J896			
HIST3H3	Protein	ncbigene:8290		ensembl:ENSG00000168148	ncbigene:8290	hgnc.symbol:H3-4	uniprot:Q16695			
RPS6KB1	Protein	ncbigene:6198		ensembl:ENSG00000108443	ncbigene:6198	hgnc.symbol:RPS6KB1	uniprot:K7EIM2;uniprot:K7ER06;uniprot:K7EMM2;uniprot:P23443			
FOXO1	Protein	ncbigene:2308		ensembl:ENSG00000150907	ncbigene:2308	hgnc.symbol:FOXO1	uniprot:Q12778			
MAPK14	Protein	ncbigene:1432		ensembl:ENSG00000112062	ncbigene:1432	hgnc.symbol:MAPK14	uniprot:L7RSM2;uniprot:B5TY33;uniprot:Q16539;uniprot:B4E0K5;uniprot:E7EX54;uniprot:H7C4E2;uniprot:A0A024RD15			
GRK6	Protein	ncbigene:2870		ensembl:ENSG00000198055	ncbigene:2870	hgnc.symbol:GRK6	uniprot:D6RHC7;uniprot:H0Y967;uniprot:P43250;uniprot:D6RC88;uniprot:D6RHX8;uniprot:D6R9V4;uniprot:F8W9W2;uniprot:D6RDA3			
RPS6KB2	Protein	ncbigene:6199		ensembl:ENSG00000175634	ncbigene:6199	hgnc.symbol:RPS6KB2	uniprot:G3V2F1;uniprot:R4GN47;uniprot:Q9UBS0;uniprot:E9PIP7;uniprot:E9PQF6			
RAF1	Protein	ncbigene:5894		ensembl:ENSG00000132155	ncbigene:5894	hgnc.symbol:RAF1	uniprot:P04049;uniprot:A0A0S2Z559;uniprot:A0A0B4J1W9;uniprot:H7C155;uniprot:L7RRS6			
EIF4EBP1	Protein	ncbigene:1978		ensembl:ENSG00000187840	ncbigene:1978	hgnc.symbol:EIF4EBP1	uniprot:Q13541			
SRC	Protein	ncbigene:6714		ensembl:ENSG00000197122	ncbigene:6714	hgnc.symbol:SRC	uniprot:P12931			
SGK1	Protein	ncbigene:6446		ensembl:ENSG00000118515	ncbigene:6446	hgnc.symbol:SGK1	uniprot:O00141;uniprot:Q7Z3I4;uniprot:H0YCJ3;uniprot:E9PP33;uniprot:E9PJN2;uniprot:E9PR89			
MTOR	Protein	ncbigene:2475		ensembl:ENSG00000198793	ncbigene:2475	hgnc.symbol:MTOR	uniprot:B1AKP8;uniprot:B1AKQ2;uniprot:P42345			
APPL1	Protein	ncbigene:26060		ensembl:ENSG00000157500	ncbigene:26060	hgnc.symbol:APPL1	uniprot:Q9UKG1;uniprot:C9K0C4;uniprot:C9JAB0			
PRKCA	Protein	ncbigene:5578		ensembl:ENSG00000154229	ncbigene:5578	hgnc.symbol:PRKCA	uniprot:J3KN97;uniprot:L7RSM7;uniprot:P17252;uniprot:J3KRN5			
PRKACA	Protein	ncbigene:5566		ensembl:ENSG00000072062	ncbigene:5566	hgnc.symbol:PRKACA	uniprot:A0A024R7J0;uniprot:P17612;uniprot:K7EMV1;uniprot:K7ERP6;uniprot:Q15136;uniprot:K7ENJ5;uniprot:B7Z708			
RHEB	Protein	ncbigene:6009		ensembl:ENSG00000106615	ncbigene:6009	hgnc.symbol:RHEB	uniprot:F8WBL3;uniprot:Q15382;uniprot:A0A090N900;uniprot:C9J469;uniprot:C9J931			
FSHR	Protein	ncbigene:2492		ensembl:ENSG00000170820	ncbigene:2492	hgnc.symbol:FSHR	uniprot:F8WBM4;uniprot:C9JDA1;uniprot:A0A1D5RMN4;uniprot:P23945			
