ID	Database	Citation
2570348	Pubmed	"Three regulatory systems control expression of glutamine synthetase in Saccharomyces cerevisiae at the level of transcription. Benjamin PM, Wu JI, Mitchell AP, Magasanik B. Mol Gen Genet. 1989 Jun;217(2–3):370–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2570348"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2570348"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/2570348"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2989290	Pubmed	"Nucleotide sequence of yeast GDH1 encoding nicotinamide adenine dinucleotide phosphate-dependent glutamate dehydrogenase. Moye WS, Amuro N, Rao JK, Zalkin H. J Biol Chem. 1985 Jul 15;260(14):8502–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2989290"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2989290"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/2989290"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8923741	Pubmed	"Sequence of the GLT1 gene from Saccharomyces cerevisiae reveals the domain structure of yeast glutamate synthase. Filetici P, Martegani MP, Valenzuela L, González A, Ballario P. Yeast. 1996 Oct;12(13):1359–66.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8923741"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8923741"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/8923741"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9287019	Pubmed	"GDH3 encodes a glutamate dehydrogenase isozyme, a previously unrecognized route for glutamate biosynthesis in Saccharomyces cerevisiae. Avendaño A, Deluna A, Olivera H, Valenzuela L, Gonzalez A. J Bacteriol. 1997 Sep;179(17):5594–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9287019"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9287019"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/9287019"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9657994	Pubmed	"Regulation of expression of GLT1, the gene encoding glutamate synthase in Saccharomyces cerevisiae. Valenzuela L, Ballario P, Aranda C, Filetici P, González A. J Bacteriol. 1998 Jul;180(14):3533–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9657994"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9657994"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/9657994"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11553611	Pubmed	"A new yeast metabolon involving at least the two first enzymes of arginine biosynthesis: acetylglutamate synthase activity requires complex formation with acetylglutamate kinase. Abadjieva A, Pauwels K, Hilven P, Crabeel M. J Biol Chem. 2001 Nov 16;276(46):42869–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11553611"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11553611"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11553611"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12603335	Pubmed	"The N-acetylglutamate synthase/N-acetylglutamate kinase metabolon of Saccharomyces cerevisiae allows co-ordinated feedback regulation of the first two steps in arginine biosynthesis. Pauwels K, Abadjieva A, Hilven P, Stankiewicz A, Crabeel M. Eur J Biochem. 2003 Mar;270(5):1014–24.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12603335"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12603335"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12603335"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
https://pathway.yeastgenome.org/YEAST/NEW-IMAGE?type=PATHWAY&object=GLUGLNSYN-PWY	URL	
