ID	Database	Citation
hsa00531	KEGG Pathway	
27217160	Pubmed	"Drugs affecting glycosaminoglycan metabolism. Ghiselli G, Maccarana M. Drug Discov Today. 2016 Jul;21(7):1162–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27217160"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27217160"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27217160"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
