Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Casp8	GeneProduct	ncbigene:64044	""												
Maspin	GeneProduct	ncbigene:116589	""	ensembl:ENSRNOG00000002640	ncbigene:116589		uniprot:A0A8I5ZNQ7;uniprot:G3V6C1								
14-3-3-σ	GeneProduct	ncbigene:298795	""	ensembl:ENSRNOG00000004188	ncbigene:298795		uniprot:Q5EBB0								
Tsc2	GeneProduct	ncbigene:24855	""	ensembl:ENSRNOG00000011375	ncbigene:24855		uniprot:A0A8I6AG49;uniprot:A0A0G2JSL4;uniprot:D3ZLW4								
Cdc2a	GeneProduct	ncbigene:54237	""	ensembl:ENSRNOG00000000632	ncbigene:54237		uniprot:P39951								
scotin	GeneProduct	ncbigene:301013	""	ensembl:ENSRNOG00000020667	ncbigene:301013		uniprot:Q5XIH2;uniprot:A0A0G2K447								
PAG608	GeneProduct	ncbigene:64394	""	ensembl:ENSRNOG00000063864	ncbigene:64394		uniprot:A0A8I6GFU9;uniprot:O08781;uniprot:A0A8L2Q6J0								
p53	GeneProduct	ensembl:ENSRNOG00000010756	""	ensembl:ENSRNOG00000010756	ncbigene:24842		uniprot:A0A0G2KBB2;uniprot:P10361;uniprot:A0A0G2KB75;uniprot:A0A0G2JTP9;uniprot:A0A8I6AAP4;uniprot:A0A8L2R913;uniprot:A0A8I6AEF4;uniprot:A0A8I5ZQW3								
Chek2	GeneProduct	ncbigene:114212	""	ensembl:ENSRNOG00000037509	ncbigene:114212		uniprot:F7F4E2;uniprot:Q9R019								
Rprm	GeneProduct	ncbigene:680110	""	ensembl:ENSRNOG00000005109	ncbigene:680110		uniprot:Q5BJN9								
Adgrb1	GeneProduct	ensembl:ENSRNOG00000029450	""	ensembl:ENSRNOG00000029450	ncbigene:362931		uniprot:A0A8I5ZX20;uniprot:A0A8I6ASL1;uniprot:A0A8I5ZZU7;uniprot:A0A8I5Y6L4								
Apaf-1	GeneProduct	ncbigene:78963	""												
KAI	GeneProduct	ncbigene:83628	""	ensembl:ENSRNOG00000000047	ncbigene:83628		uniprot:A0A8I5ZP15;uniprot:A0A8I6GJM9;uniprot:Q6IN14;uniprot:F7EV99								
Pten	GeneProduct	ncbigene:50557	""	ensembl:ENSRNOG00000020723	ncbigene:50557		uniprot:A0A8I6AU71;uniprot:O54857								
p21	GeneProduct	ncbigene:114851	""	ensembl:ENSRNOG00000000521	ncbigene:114851		uniprot:A0A8I5ZZ18;uniprot:Q64315								
Atm	GeneProduct	ncbigene:300711	""												
B99	GeneProduct	ncbigene:300126	""												
IGF-BP3	GeneProduct	ncbigene:24484	""	ensembl:ENSRNOG00000061910	ncbigene:24484		uniprot:A0A0G2K4Q9								
Noxa	GeneProduct	ncbigene:492821	""	ensembl:ENSRNOG00000018770	ncbigene:492821		uniprot:A0A8L2UK23								
p53R2	GeneProduct	ensembl:ENSRNOG00000025454	""	ensembl:ENSRNOG00000025454			uniprot:A0A8I5YCI9;uniprot:D4ADQ1;uniprot:A0A8I6ACU7								
Bid	GeneProduct	ncbigene:64625	""	ensembl:ENSRNOG00000012439	ncbigene:64625		uniprot:A0A8I5ZKS3;uniprot:A8ASI9;uniprot:Q9JLT6								
Gadd45a	GeneProduct	ncbigene:25112	""	ensembl:ENSRNOG00000005615	ncbigene:25112		uniprot:A0A8I6GBV3;uniprot:Q66HL6								
PERP	GeneProduct	ncbigene:292949	""	ensembl:ENSRNOG00000011994	ncbigene:292949		uniprot:B2GVC0								
PAI	GeneProduct	ncbigene:24617	""	ensembl:ENSRNOG00000001414	ncbigene:24617		uniprot:F1LM16								
ATR	GeneProduct	ncbigene:300944	""												
