Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
grl-8	GeneProduct	ensembl:WBGene00001717	""	ensembl:WBGene00001717	ncbigene:191191		uniprot:Q23353								
grd-13	GeneProduct	ensembl:WBGene00001702	""	ensembl:WBGene00001702	ncbigene:3565619		uniprot:Q7Z2A9								
wrt-10	GeneProduct	ensembl:WBGene00006956	""	ensembl:WBGene00006956	ncbigene:174224		uniprot:Q09635								
grl-4	GeneProduct	ensembl:WBGene00001713	""	ensembl:WBGene00001713	ncbigene:3564844		uniprot:Q20327								
grd-10	GeneProduct	wormbase:F09D12.1	""												
hog-1	GeneProduct	ensembl:WBGene00001984	""	ensembl:WBGene00001984	ncbigene:180851		uniprot:H2KZR5;uniprot:Q23193								
grd-7	GeneProduct	ensembl:WBGene00001696	""	ensembl:WBGene00001696	ncbigene:191661		uniprot:Q3Y407								
grd-5	GeneProduct	ensembl:WBGene00001694	""	ensembl:WBGene00001694	ncbigene:179244		uniprot:O16462								
grd-14	GeneProduct	ensembl:WBGene00001703	""	ensembl:WBGene00001703	ncbigene:187934		uniprot:O02153								
grl-29	GeneProduct	ensembl:WBGene00001738	""	ensembl:WBGene00001738	ncbigene:188835		uniprot:O61948								
wrt-9	GeneProduct	ensembl:WBGene00006955	""	ensembl:WBGene00006955	ncbigene:181931		uniprot:O61737								
grl-15	GeneProduct	ensembl:WBGene00001724	""	ensembl:WBGene00001724	ncbigene:190707		uniprot:Q9XW83								
grl-5	GeneProduct	ensembl:WBGene00001714	""	ensembl:WBGene00001714	ncbigene:178837		uniprot:Q9N3V3								
grl-10	GeneProduct	ensembl:WBGene00001719	""	ensembl:WBGene00001719	ncbigene:179152		uniprot:Q18230								
grl-7	GeneProduct	ensembl:WBGene00001716	""	ensembl:WBGene00001716	ncbigene:179569		uniprot:O18015;uniprot:Q52GX6								
grd-12	GeneProduct	ensembl:WBGene00001701	""	ensembl:WBGene00001701	ncbigene:184079		uniprot:Q19120								
grl-21	GeneProduct	ensembl:WBGene00001730	""	ensembl:WBGene00001730	ncbigene:177967		uniprot:Q23248								
grd-16	GeneProduct	ensembl:WBGene00001705	""	ensembl:WBGene00001705	ncbigene:190533		uniprot:Q9N2Z2								
grl-17	GeneProduct	ensembl:WBGene00001726	""	ensembl:WBGene00001726	ncbigene:183855		uniprot:Q18880								
