Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Maltotetraose	Metabolite	wikidata:Q27096312	""					wikidata:Q27096312	chebi:28460	inchikey:UYQJCPNSAVWAFU-KVXMBEGHSA-N	pubchem.compound:123966	chemspider:110488		kegg.compound:C02052	
beta-D-Glucose	Metabolite	chebi:15903	""					wikidata:Q23905968	chebi:15903	inchikey:WQZGKKKJIJFFOK-VFUOTHLCSA-N	pubchem.compound:64689	chemspider:58238	hmdb:HMDB0000122	kegg.compound:C00221	
1,4-alpha-D-Glucan	Metabolite	chebi:15444	""					wikidata:Q75033905	chebi:15444						
glycogens	Metabolite	chebi:24384	""												
maltose	Metabolite	cas:69-79-4	""					wikidata:Q170002;wikidata:Q27887436	chebi:47937;chebi:17306;chebi:18147	inchikey:GUBGYTABKSRVRQ-NVKTZKGVNA-N;inchikey:DKXNBNKWCZZMJT-WUJBLJFYSA-N;inchikey:GUBGYTABKSRVRQ-DKBJLJRDSA-N;inchikey:GUBGYTABKSRVRQ-PICCSMPSSA-N	pubchem.compound:10991489;pubchem.compound:181526;pubchem.compound:439186	chemspider:157907;chemspider:9166684	hmdb:HMDB0000163	kegg.compound:C01971;kegg.compound:C00208	
maltodextrin	Metabolite	cas:9050-36-6	""					wikidata:Q177570	chebi:18167;chebi:18398	inchikey:GUBGYTABKSRVRQ-ASMJPISFSA-N	pubchem.compound:439341;pubchem.compound:62698	chemspider:56445;chemspider:388469	hmdb:HMDB0037138	kegg.compound:C00897;kegg.compound:C01935	
glucose-6-phosphate (closed form)	Metabolite	chebi:75150	""					wikidata:Q27145148	chebi:75150	inchikey:XTCSSQUVVLDALS-KCLVSGOISA-N	pubchem.compound:71668264	chemspider:29368506			
phosphate	Metabolite	cas:14265-44-2	""					wikidata:Q177811	chebi:26078;chebi:18367	inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-K;inchikey:NBIIXXVUZAFLBC-UHFFFAOYSA-N	pubchem.compound:1004;pubchem.compound:1061	chemspider:979;chemspider:1032	hmdb:HMDB0001429	kegg.compound:C00009	
H2O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
glycogen(n-1)	Metabolite	chebi:28087	""					wikidata:Q174936	chebi:28087	inchikey:BYSGBSNPRWKUQH-UJDJLXLFSA-N	pubchem.compound:439177	chemspider:388322	hmdb:HMDB0000757	kegg.compound:C00182	
glucose-1-phosphate (closed form)	Metabolite	chebi:16077	""					wikidata:Q27098367	chebi:16077	inchikey:HXXFSFRBOHSIMQ-GASJEMHNSA-N	pubchem.compound:439165	chemspider:388311			
maltotriose	Metabolite	cas:1109-28-0	""					wikidata:Q28091366	chebi:61993;chebi:140999	inchikey:FYGDTMLNYKFZSV-DZOUCCHMSA-N;inchikey:RXVWSYJTUUKTEA-CGQAXDJHSA-N	pubchem.compound:439586;pubchem.compound:92146	chemspider:388669	hmdb:HMDB0001262	kegg.compound:C01835	
PGM2	GeneProduct	sgd:S000004711	""	ensembl:YMR105C	ncbigene:855131		uniprot:P37012								
GDB1	GeneProduct	sgd:S000006388	""	ensembl:YPR184W	ncbigene:856314		uniprot:Q06625								
PGM1	GeneProduct	sgd:S000001610	""	ensembl:YKL127W	ncbigene:853732		uniprot:P33401								
SGA1	GeneProduct	ensembl:YIL099W	""	ensembl:YIL099W	ncbigene:854708		uniprot:P08019								
GPH1	GeneProduct	sgd:S000006364	""	ensembl:YPR160W	ncbigene:856289		uniprot:P06738								
