Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
JAK2	GeneProduct	ncbigene:374199	""	ensembl:ENSGALG00010012833	ncbigene:374199										
SRC	GeneProduct	ncbigene:396442	""	ensembl:ENSGALG00010021638	ncbigene:396442		uniprot:A0A1I7Q3Z0								
PIK3CG	GeneProduct	ncbigene:417706	""	ensembl:ENSGALG00010009050	ncbigene:417706		uniprot:E1C093								
GRB2	GeneProduct	ncbigene:386572	""	ensembl:ENSGALG00010029705	ncbigene:386572		uniprot:A3R0S3								
SHC1	GeneProduct	ncbigene:395934	""	ensembl:ENSGALG00010027922	ncbigene:395934		uniprot:A0A1D5NYP8								
RCJMB04_4o20	GeneProduct	ncbigene:425972	""	ensembl:ENSGALG00010021862	ncbigene:425972		uniprot:F1NLP2								
RCJMB04_17i9	GeneProduct	ncbigene:424044	""	ensembl:ENSGALG00010013934	ncbigene:424044										
MAP2K1	GeneProduct	ncbigene:415549	""	ensembl:ENSGALG00010018000	ncbigene:415549		uniprot:A0A1L1RPJ2								
MAP2K2	GeneProduct	ncbigene:396349	""	ensembl:ENSGALG00010027230	ncbigene:396349										
AKT1	GeneProduct	ncbigene:395928	""	ensembl:ENSGALG00010017364	ncbigene:395928		uniprot:A0A3Q2U4X3								
MAPK1	GeneProduct	ncbigene:373953	""	ensembl:ENSGALG00010024358	ncbigene:373953		uniprot:Q8UWG6								
SOCS1	GeneProduct	ncbigene:416630	""	ensembl:ENSGALG00010019269	ncbigene:416630		uniprot:B6RCQ2								
STAT5B	GeneProduct	ncbigene:395556	""	ensembl:ENSGALG00010023347	ncbigene:395556		uniprot:O93378;uniprot:B9VVJ4								
CISH	GeneProduct	ncbigene:395335	""	ensembl:ENSGALG00010028141	ncbigene:395335		uniprot:G1K2Y8								
STAT3	GeneProduct	ncbigene:420027	""	ensembl:ENSGALG00010026098	ncbigene:420027										
PTPRC	GeneProduct	ncbigene:386580	""	ensembl:ENSGALG00010012352	ncbigene:386580										
PTPRU	GeneProduct	ncbigene:395153	""	ensembl:ENSGALG00010016338	ncbigene:395153										
RAF1	GeneProduct	ncbigene:396245	""	ensembl:ENSGALG00010027930	ncbigene:396245		uniprot:P05625;uniprot:A0A452J7W6								
SOS1	GeneProduct	ncbigene:425964	""												
IRS2	GeneProduct	ncbigene:428017	""												
IRS1	GeneProduct	ncbigene:429126	""												
RASA1	GeneProduct	ncbigene:427327	""	ensembl:ENSGALG00010005899	ncbigene:427327										
